version,reserved0,gpsTOW,gloTOW,bdsTOW,reserved1,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,reserved2,qzssTOWacc,numSv,towSet,reserved3,gnssId_01,svId_01,cNo_01,mpathIndic_01,dopplerMS_01,dopplerHz_01,wholeChips_01,fracChips_01,codePhase_01,intCodePhase_01,pseuRangeRMSErr_01,reserved4_01,gnssId_02,svId_02,cNo_02,mpathIndic_02,dopplerMS_02,dopplerHz_02,wholeChips_02,fracChips_02,codePhase_02,intCodePhase_02,pseuRangeRMSErr_02,reserved4_02,gnssId_03,svId_03,cNo_03,mpathIndic_03,dopplerMS_03,dopplerHz_03,wholeChips_03,fracChips_03,codePhase_03,intCodePhase_03,pseuRangeRMSErr_03,reserved4_03,gnssId_04,svId_04,cNo_04,mpathIndic_04,dopplerMS_04,dopplerHz_04,wholeChips_04,fracChips_04,codePhase_04,intCodePhase_04,pseuRangeRMSErr_04,reserved4_04,gnssId_05,svId_05,cNo_05,mpathIndic_05,dopplerMS_05,dopplerHz_05,wholeChips_05,fracChips_05,codePhase_05,intCodePhase_05,pseuRangeRMSErr_05,reserved4_05,gnssId_06,svId_06,cNo_06,mpathIndic_06,dopplerMS_06,dopplerHz_06,wholeChips_06,fracChips_06,codePhase_06,intCodePhase_06,pseuRangeRMSErr_06,reserved4_06,gnssId_07,svId_07,cNo_07,mpathIndic_07,dopplerMS_07,dopplerHz_07,wholeChips_07,fracChips_07,codePhase_07,intCodePhase_07,pseuRangeRMSErr_07,reserved4_07,gnssId_08,svId_08,cNo_08,mpathIndic_08,dopplerMS_08,dopplerHz_08,wholeChips_08,fracChips_08,codePhase_08,intCodePhase_08,pseuRangeRMSErr_08,reserved4_08,gnssId_09,svId_09,cNo_09,mpathIndic_09,dopplerMS_09,dopplerHz_09,wholeChips_09,fracChips_09,codePhase_09,intCodePhase_09,pseuRangeRMSErr_09,reserved4_09,gnssId_10,svId_10,cNo_10,mpathIndic_10,dopplerMS_10,dopplerHz_10,wholeChips_10,fracChips_10,codePhase_10,intCodePhase_10,pseuRangeRMSErr_10,reserved4_10,gnssId_11,svId_11,cNo_11,mpathIndic_11,dopplerMS_11,dopplerHz_11,wholeChips_11,fracChips_11,codePhase_11,intCodePhase_11,pseuRangeRMSErr_11,reserved4_11,gnssId_12,svId_12,cNo_12,mpathIndic_12,dopplerMS_12,dopplerHz_12,wholeChips_12,fracChips_12,codePhase_12,intCodePhase_12,pseuRangeRMSErr_12,reserved4_12,gnssId_13,svId_13,cNo_13,mpathIndic_13,dopplerMS_13,dopplerHz_13,wholeChips_13,fracChips_13,codePhase_13,intCodePhase_13,pseuRangeRMSErr_13,reserved4_13,gnssId_14,svId_14,cNo_14,mpathIndic_14,dopplerMS_14,dopplerHz_14,wholeChips_14,fracChips_14,codePhase_14,intCodePhase_14,pseuRangeRMSErr_14,reserved4_14,gnssId_15,svId_15,cNo_15,mpathIndic_15,dopplerMS_15,dopplerHz_15,wholeChips_15,fracChips_15,codePhase_15,intCodePhase_15,pseuRangeRMSErr_15,reserved4_15,gnssId_16,svId_16,cNo_16,mpathIndic_16,dopplerMS_16,dopplerHz_16,wholeChips_16,fracChips_16,codePhase_16,intCodePhase_16,pseuRangeRMSErr_16,reserved4_16,gnssId_17,svId_17,cNo_17,mpathIndic_17,dopplerMS_17,dopplerHz_17,wholeChips_17,fracChips_17,codePhase_17,intCodePhase_17,pseuRangeRMSErr_17,reserved4_17,gnssId_18,svId_18,cNo_18,mpathIndic_18,dopplerMS_18,dopplerHz_18,wholeChips_18,fracChips_18,codePhase_18,intCodePhase_18,pseuRangeRMSErr_18,reserved4_18,gnssId_19,svId_19,cNo_19,mpathIndic_19,dopplerMS_19,dopplerHz_19,wholeChips_19,fracChips_19,codePhase_19,intCodePhase_19,pseuRangeRMSErr_19,reserved4_19,gnssId_20,svId_20,cNo_20,mpathIndic_20,dopplerMS_20,dopplerHz_20,wholeChips_20,fracChips_20,codePhase_20,intCodePhase_20,pseuRangeRMSErr_20,reserved4_20,gnssId_21,svId_21,cNo_21,mpathIndic_21,dopplerMS_21,dopplerHz_21,wholeChips_21,fracChips_21,codePhase_21,intCodePhase_21,pseuRangeRMSErr_21,reserved4_21,gnssId_22,svId_22,cNo_22,mpathIndic_22,dopplerMS_22,dopplerHz_22,wholeChips_22,fracChips_22,codePhase_22,intCodePhase_22,pseuRangeRMSErr_22,reserved4_22,gnssId_23,svId_23,cNo_23,mpathIndic_23,dopplerMS_23,dopplerHz_23,wholeChips_23,fracChips_23,codePhase_23,intCodePhase_23,pseuRangeRMSErr_23,reserved4_23,gnssId_24,svId_24,cNo_24,mpathIndic_24,dopplerMS_24,dopplerHz_24,wholeChips_24,fracChips_24,codePhase_24,intCodePhase_24,pseuRangeRMSErr_24,reserved4_24,gnssId_25,svId_25,cNo_25,mpathIndic_25,dopplerMS_25,dopplerHz_25,wholeChips_25,fracChips_25,codePhase_25,intCodePhase_25,pseuRangeRMSErr_25,reserved4_25,gnssId_26,svId_26,cNo_26,mpathIndic_26,dopplerMS_26,dopplerHz_26,wholeChips_26,fracChips_26,codePhase_26,intCodePhase_26,pseuRangeRMSErr_26,reserved4_26,gnssId_27,svId_27,cNo_27,mpathIndic_27,dopplerMS_27,dopplerHz_27,wholeChips_27,fracChips_27,codePhase_27,intCodePhase_27,pseuRangeRMSErr_27,reserved4_27,gnssId_28,svId_28,cNo_28,mpathIndic_28,dopplerMS_28,dopplerHz_28,wholeChips_28,fracChips_28,codePhase_28,intCodePhase_28,pseuRangeRMSErr_28,reserved4_28,gnssId_29,svId_29,cNo_29,mpathIndic_29,dopplerMS_29,dopplerHz_29,wholeChips_29,fracChips_29,codePhase_29,intCodePhase_29,pseuRangeRMSErr_29,reserved4_29,gnssId_30,svId_30,cNo_30,mpathIndic_30,dopplerMS_30,dopplerHz_30,wholeChips_30,fracChips_30,codePhase_30,intCodePhase_30,pseuRangeRMSErr_30,reserved4_30,gnssId_31,svId_31,cNo_31,mpathIndic_31,dopplerMS_31,dopplerHz_31,wholeChips_31,fracChips_31,codePhase_31,intCodePhase_31,pseuRangeRMSErr_31,reserved4_31,gnssId_32,svId_32,cNo_32,mpathIndic_32,dopplerMS_32,dopplerHz_32,wholeChips_32,fracChips_32,codePhase_32,intCodePhase_32,pseuRangeRMSErr_32,reserved4_32,gnssId_33,svId_33,cNo_33,mpathIndic_33,dopplerMS_33,dopplerHz_33,wholeChips_33,fracChips_33,codePhase_33,intCodePhase_33,pseuRangeRMSErr_33,reserved4_33,gnssId_34,svId_34,cNo_34,mpathIndic_34,dopplerMS_34,dopplerHz_34,wholeChips_34,fracChips_34,codePhase_34,intCodePhase_34,pseuRangeRMSErr_34,reserved4_34,gnssId_35,svId_35,cNo_35,mpathIndic_35,dopplerMS_35,dopplerHz_35,wholeChips_35,fracChips_35,codePhase_35,intCodePhase_35,pseuRangeRMSErr_35,reserved4_35,gnssId_36,svId_36,cNo_36,mpathIndic_36,dopplerMS_36,dopplerHz_36,wholeChips_36,fracChips_36,codePhase_36,intCodePhase_36,pseuRangeRMSErr_36,reserved4_36
1,0,94417000,105199000,94403000,94417000,94417000,0.0,0.0,0.0,0,0.0,36,2,0,2,19,21,2,52.24,274.6,1686,653,0.648717403412,1,26,0,2,33,30,1,-177.08,-930.6,260,408,0.254544734955,0,2,0,2,21,36,1,423.76,2226.8,847,840,0.82875919342,0,6,0,5,2,39,1,-14.76,-77.4,461,710,0.451313495636,0,0,0,2,27,36,1,153.88,808.6,437,137,0.427306175232,0,0,0,2,30,26,1,-192.56,-1012.0,3783,850,0.698759555817,3,14,0,2,26,42,1,-547.48,-2877.0,1665,81,0.627644062042,1,0,0,2,29,41,1,-162.24,-852.6,2677,283,0.6170835495,2,0,0,0,32,29,1,184.28,968.4,307,745,0.300809383392,0,9,0,6,6,26,2,-28.8,-153.8,316,193,0.618764877319,0,42,0,3,39,44,1,-31.92,-166.2,978,678,0.478329658508,0,0,0,3,32,27,1,247.4,1288.2,238,98,0.116371631622,0,17,0,1,137,41,1,-20.08,-105.4,227,90,0.221982479095,0,0,0,0,28,29,1,520.08,2733.0,980,537,0.958479404449,0,12,0,1,128,28,1,-20.24,-106.4,983,824,0.961686611176,0,19,0,0,10,31,1,492.08,2586.0,383,856,0.37520647049,0,0,0,0,18,47,1,-554.56,-2914.2,879,755,0.859958648682,0,0,0,0,12,41,1,224.56,1180.0,215,11,0.210176944733,0,0,0,6,7,26,2,212.52,1137.6,269,124,0.526656627655,0,5,0,6,22,24,2,-163.32,-871.8,334,655,0.654872894287,0,29,0,6,16,36,1,-473.2,-2527.6,442,762,0.866427898407,0,0,0,6,10,37,1,746.56,3979.6,428,755,0.839017391205,0,0,0,6,21,48,1,-692.12,-3703.8,439,594,0.860236167908,0,0,0,6,9,50,1,245.28,1309.8,186,521,0.364988327026,0,0,0,3,6,43,1,35.36,184.2,1785,879,0.872853755951,0,0,0,3,38,41,1,68.6,357.2,1106,329,0.540724277496,0,0,0,3,9,39,1,64.12,333.8,1487,323,0.726938247681,0,0,0,3,23,46,1,102.96,536.0,414,571,0.202618598938,0,0,0,3,16,45,1,-2.12,-11.0,511,87,0.249797344208,0,0,0,3,13,45,1,149.8,780.0,1122,426,0.548590660095,0,0,0,0,24,42,1,-608.04,-3195.4,180,603,0.176528930664,0,0,0,0,23,43,1,72.36,380.2,719,689,0.703493118286,0,0,0,0,25,42,1,483.2,2539.2,436,926,0.427082061768,0,0,0,5,7,38,1,-20.04,-105.4,227,106,0.221998214722,0,0,0,5,3,41,1,-51.16,-269.0,547,593,0.535268306732,0,0,0,1,129,41,1,-20.08,-105.6,584,831,0.571663379669,0,0,0
1,0,94418000,105200000,94404000,94418000,94418000,0.0,0.0,0.0,0,0.0,36,2,0,2,19,19,2,52.4,275.4,1686,475,0.648548126221,1,30,0,2,33,33,2,-177.56,-933.0,261,15,0.255146980286,0,2,0,2,21,36,1,423.32,2224.6,846,395,0.827356815338,0,2,0,5,2,35,1,-15.16,-79.6,461,762,0.4513630867,0,0,0,2,27,36,1,153.6,807.2,436,624,0.426793575287,0,0,0,2,30,23,2,-193.52,-1016.8,3784,498,0.699400901794,3,25,0,2,26,43,1,-547.92,-2879.4,1666,971,0.629470348358,1,0,0,2,29,43,1,-162.56,-854.2,2677,852,0.617626667023,2,0,0,0,32,20,1,184.0,967.0,307,98,0.30019235611,0,11,0,6,6,27,2,-29.12,-155.4,316,262,0.618897438049,0,36,0,3,39,45,1,-32.32,-168.2,978,903,0.478436946869,0,0,0,3,32,23,1,247.48,1288.6,236,381,0.115529060364,0,26,0,1,137,41,1,-20.44,-107.4,227,161,0.222050189972,0,0,0,0,28,32,1,519.68,2731.0,978,768,0.956744670868,0,9,0,1,128,28,1,-20.6,-108.4,983,890,0.961749076843,0,23,0,0,10,24,1,491.6,2583.4,382,161,0.373565673828,0,1,0,0,18,44,1,-554.96,-2916.4,881,646,0.861809253693,0,0,0,0,12,44,1,224.16,1178.0,214,251,0.209428787231,0,0,0,6,7,29,2,212.08,1135.4,268,777,0.525948524475,0,5,0,6,22,25,2,-164.64,-879.0,334,935,0.655407428741,0,28,0,6,16,39,1,-473.6,-2529.8,443,564,0.868007183075,0,0,0,6,10,41,1,746.08,3977.0,427,477,0.836528778076,0,0,0,6,21,44,1,-692.52,-3705.8,440,779,0.862545967102,0,0,0,6,9,49,1,244.8,1307.2,186,93,0.364171028137,0,0,0,3,6,41,1,35.0,182.2,1785,634,0.87273645401,0,0,0,3,38,42,1,68.32,355.8,1105,874,0.54049539566,0,0,0,3,9,39,1,63.68,331.6,1486,901,0.726725578308,0,0,0,3,23,46,1,102.48,533.6,413,878,0.202276706696,0,0,0,3,16,44,1,-2.52,-13.0,511,103,0.249804973602,0,0,0,3,13,43,1,149.44,778.2,1121,404,0.548091411591,0,0,0,0,24,40,1,-608.48,-3197.6,182,681,0.178558349609,0,0,0,0,23,44,1,71.96,378.2,719,437,0.703252792358,0,0,0,0,25,39,1,482.8,2537.2,435,263,0.425471305847,0,0,0,5,7,38,1,-20.52,-107.8,227,177,0.222065925598,0,0,0,5,3,40,1,-51.52,-270.6,547,773,0.535439968109,0,0,0,1,129,40,1,-20.36,-107.0,584,902,0.571731090546,0,0,0
1,0,94419000,105201000,94405000,94419000,94419000,0.0,0.0,0.0,0,0.0,35,2,0,2,33,33,2,-177.68,-933.8,261,644,0.255746841431,0,1,0,2,21,36,1,423.28,2224.4,844,963,0.825943946838,0,0,0,5,2,41,1,-15.24,-80.2,461,815,0.451413631439,0,0,0,2,27,35,2,153.56,807.0,436,87,0.426280975342,0,0,0,2,30,21,2,-192.96,-1014.0,3785,145,0.700041294098,3,25,0,2,26,42,1,-548.08,-2880.2,1668,838,0.63129901886,1,0,0,2,29,41,1,-162.44,-853.6,2678,395,0.618168354034,2,0,0,0,32,29,1,184.04,967.2,306,492,0.299590110779,0,18,0,6,6,27,1,-29.2,-155.8,316,323,0.619013786316,0,30,0,3,39,45,1,-32.36,-168.4,979,105,0.478545188904,0,0,0,3,32,21,1,248.92,1296.2,234,718,0.114712238312,0,26,0,1,137,41,1,-20.52,-107.8,227,232,0.222118377686,0,0,0,0,28,32,1,519.4,2729.6,976,1008,0.95501947403,0,7,0,1,128,28,1,-20.28,-106.6,983,964,0.961820602417,0,23,0,0,10,23,1,491.72,2584.0,380,485,0.371920108795,0,25,0,0,18,46,1,-555.16,-2917.4,883,537,0.863661289215,0,0,0,0,12,40,1,224.04,1177.4,213,492,0.208681106567,0,0,0,6,7,29,2,212.68,1138.6,268,407,0.525240421295,0,5,0,6,22,23,2,-164.52,-878.2,335,193,0.655946731567,0,28,0,6,16,39,1,-473.6,-2530.0,444,367,0.869587421417,0,0,0,6,10,39,1,745.84,3975.6,426,199,0.834040641785,0,0,0,6,21,46,1,-692.72,-3706.8,441,964,0.864856243134,0,0,0,6,9,50,1,244.56,1306.0,185,690,0.36335515976,0,0,0,3,6,41,1,34.88,181.6,1785,390,0.872620582581,0,0,0,3,38,42,1,68.32,355.8,1105,394,0.540266513824,0,0,0,3,9,39,1,63.52,330.8,1486,456,0.726513385773,0,0,0,3,23,45,1,102.4,533.2,413,161,0.201934337616,0,0,0,3,16,44,1,-2.6,-13.6,511,121,0.249814033508,0,0,0,3,13,44,1,149.48,778.4,1120,383,0.547592639923,0,0,0,0,24,41,1,-608.4,-3197.2,184,758,0.180587291718,0,0,0,0,23,44,1,71.8,377.4,719,186,0.703012943268,0,0,0,0,25,40,1,482.64,2536.2,433,624,0.423861026764,0,0,0,5,7,38,1,-20.52,-107.8,227,249,0.222134590149,0,0,0,5,3,40,1,-51.72,-271.8,547,953,0.535612106323,0,0,0,1,129,42,1,-20.52,-107.8,584,973,0.571799755096,0,0,0,,,,,,,,,,,,
1,0,94420000,105202000,94406000,94420000,94420000,0.0,0.0,0.0,0,0.0,36,2,0,2,33,28,2,-177.36,-932.0,262,239,0.256338119507,0,3,0,2,21,36,1,423.44,2225.2,843,511,0.824535369873,0,0,0,5,2,37,1,-15.0,-78.8,461,868,0.451464653015,0,0,0,2,27,35,2,153.48,806.6,435,576,0.425770282745,0,0,0,2,30,22,1,-192.6,-1012.2,3785,822,0.700687885284,3,25,0,2,26,40,1,-547.84,-2879.0,1670,706,0.633127689362,1,0,0,2,29,40,1,-162.32,-853.0,2678,962,0.618709564209,2,0,0,0,32,32,1,183.92,966.6,305,873,0.298976898193,0,11,0,6,6,28,1,-29.08,-155.2,316,378,0.619118690491,0,25,0,6,23,15,1,286.12,1530.6,315,198,0.616816997528,0,63,0,3,39,45,1,-32.16,-167.4,979,331,0.478652954102,0,0,0,3,32,22,1,248.92,1296.2,232,1018,0.113877773285,0,21,0,1,137,41,1,-20.28,-106.4,227,304,0.222187042236,0,0,0,0,28,27,1,519.76,2731.4,975,213,0.953282356262,0,9,0,1,128,29,1,-19.8,-104.0,984,10,0.961886882782,0,18,0,0,10,30,1,491.96,2585.2,378,822,0.370286941528,0,17,0,0,18,46,1,-554.88,-2916.0,885,429,0.865512371063,0,0,0,0,12,40,1,224.08,1177.6,212,733,0.20793390274,0,0,0,6,7,24,2,212.56,1138.0,268,36,0.524532318115,0,6,0,6,22,23,2,-164.48,-878.0,335,484,0.656503200531,0,28,0,6,16,38,1,-473.72,-2530.6,445,170,0.87116765976,0,0,0,6,10,37,1,746.08,3977.0,424,945,0.831552505493,0,0,0,6,21,47,1,-692.4,-3705.2,443,125,0.867166519165,0,0,0,6,9,50,1,244.64,1306.4,185,264,0.362540245056,0,0,0,3,6,44,1,35.08,182.8,1785,146,0.872504234314,0,0,0,3,38,42,1,68.48,356.6,1104,941,0.5400390625,0,0,0,3,9,39,1,63.76,332.0,1486,11,0.7263007164,0,0,0,3,23,46,1,102.44,533.4,412,470,0.201592922211,0,0,0,3,16,45,1,-2.36,-12.4,511,141,0.249823093414,0,0,0,3,13,45,1,149.6,779.0,1119,363,0.547094345093,0,0,0,0,24,43,1,-608.32,-3196.8,186,837,0.1826171875,0,0,0,0,23,44,1,71.92,378.0,718,959,0.702773571014,0,0,0,0,25,41,1,482.76,2536.8,431,985,0.422251224518,0,0,0,5,7,37,1,-20.32,-106.8,227,321,0.222202777863,0,0,0,5,3,40,1,-51.44,-270.2,548,110,0.535784721375,0,0,0,1,129,42,1,-20.2,-106.2,585,21,0.57186794281,0,0,0
1,0,94421000,105203000,94407000,94421000,94421000,0.0,0.0,0.0,0,0.0,37,2,0,2,19,20,2,48.76,256.2,1685,984,0.648056507111,1,28,0,2,33,29,2,-177.64,-933.4,262,865,0.256935596466,0,3,0,2,21,33,1,423.32,2224.6,842,56,0.823123455048,0,0,0,5,2,35,1,-14.96,-78.6,461,921,0.451515197754,0,0,0,2,27,37,2,153.44,806.4,435,39,0.4252576828,0,0,0,2,30,21,2,-193.64,-1017.6,3786,472,0.701330661774,3,25,0,2,26,41,1,-547.96,-2879.6,1672,572,0.634954929352,1,0,0,2,29,42,1,-162.28,-852.8,2679,507,0.619253158569,2,0,0,0,32,30,1,184.08,967.4,305,226,0.298358917236,0,9,0,6,6,27,1,-29.12,-155.4,316,431,0.619219779968,0,23,0,6,23,16,1,286.12,1530.6,314,736,0.615888595581,0,61,0,3,39,45,1,-32.32,-168.2,979,558,0.478761196136,0,0,0,3,32,21,1,246.32,1282.8,231,316,0.113054275513,0,25,0,1,137,41,1,-20.4,-107.2,227,375,0.222254753113,0,0,0,0,28,32,1,519.48,2729.8,973,444,0.951548576355,0,9,0,1,128,28,1,-15.76,-82.8,984,79,0.961953163147,0,20,0,0,10,25,1,492.12,2586.2,377,133,0.368651866913,0,15,0,0,18,46,1,-555.12,-2917.2,887,320,0.867363452911,0,0,0,0,12,43,1,224.04,1177.4,211,974,0.207186698914,0,0,0,6,7,26,2,212.36,1136.8,267,690,0.523824691772,0,6,0,6,22,21,2,-164.36,-877.4,335,776,0.657061576843,0,29,0,6,16,38,1,-473.72,-2530.4,445,997,0.872748374939,0,0,0,6,10,40,1,745.96,3976.4,423,667,0.829064369202,0,0,0,6,21,45,1,-692.72,-3706.8,444,309,0.869476318359,0,0,0,6,9,49,1,244.48,1305.4,184,861,0.361724853516,0,0,0,3,6,43,1,34.96,182.0,1784,926,0.87238740921,0,0,0,3,38,43,1,68.48,356.6,1104,463,0.539810657501,0,0,0,3,9,38,1,63.6,331.0,1485,592,0.726089000702,0,0,0,3,23,47,1,102.32,532.8,411,779,0.201251983643,0,0,0,3,16,45,1,-2.48,-13.0,511,160,0.24983215332,0,0,0,3,13,44,1,149.6,779.0,1118,342,0.546595573425,0,0,0,0,24,38,1,-608.28,-3196.4,188,915,0.184647083282,0,0,0,0,23,44,1,71.8,377.2,718,709,0.702534198761,0,0,0,0,25,37,1,482.6,2536.0,430,322,0.420640468597,0,0,0,5,7,37,1,-20.44,-107.4,227,392,0.222270965576,0,0,0,5,3,42,1,-51.72,-271.6,548,290,0.535956859589,0,0,0
1,0,94422000,105204000,94408000,94422000,94422000,0.0,0.0,0.0,0,0.0,37,2,0,2,19,19,2,50.8,267.0,1685,810,0.647889614105,1,25,0,2,33,31,2,-177.52,-932.8,263,467,0.257533550262,0,3,0,2,21,36,1,423.52,2225.8,840,625,0.821711063385,0,0,0,5,2,32,1,-14.84,-78.0,461,973,0.451565265656,0,0,0,2,27,37,1,153.56,807.0,434,528,0.424746513367,0,0,0,2,30,21,2,-191.92,-1008.6,3787,114,0.701966285706,3,25,0,2,26,43,1,-547.92,-2879.2,1674,438,0.636781692505,1,0,0,2,29,43,1,-162.16,-852.2,2680,51,0.619795322418,2,0,0,0,32,28,1,184.08,967.4,304,590,0.29772901535,0,11,0,6,6,27,1,-29.0,-154.8,316,484,0.619321346283,0,19,0,6,23,21,2,286.32,1531.6,314,251,0.614963054657,0,54,0,3,39,45,1,-32.16,-167.4,979,783,0.478868484497,0,0,0,3,32,21,1,248.12,1292.0,229,632,0.112227916718,0,25,0,1,137,41,1,-20.2,-106.2,227,446,0.222322940826,0,0,0,0,28,33,1,519.56,2730.2,971,677,0.949815750122,0,5,0,1,128,28,1,-21.6,-113.4,984,140,0.96201133728,0,22,0,0,10,27,1,491.92,2585.0,375,461,0.367009162903,0,13,0,0,18,43,1,-554.96,-2916.4,889,211,0.869215011597,0,0,0,0,12,45,1,224.08,1177.6,211,192,0.206439495087,0,0,0,6,7,27,2,212.56,1137.8,267,319,0.523115634918,0,5,0,6,22,21,2,-164.88,-880.2,336,35,0.657601833344,0,27,0,6,16,38,1,-473.72,-2530.6,446,800,0.874329090118,0,0,0,6,10,40,1,746.08,3977.0,422,389,0.826575756073,0,0,0,6,21,46,1,-692.44,-3705.4,445,494,0.871786117554,0,0,0,6,9,49,1,244.44,1305.4,184,434,0.360909461975,0,0,0,3,6,42,1,35.16,183.0,1784,681,0.872270584106,0,0,0,3,38,43,1,68.56,357.0,1103,1009,0.53958272934,0,0,0,3,9,38,1,63.88,332.6,1485,146,0.725876808167,0,0,0,3,23,48,1,102.36,533.0,411,65,0.200911045074,0,0,0,3,16,44,1,-2.36,-12.2,511,176,0.249839782715,0,0,0,3,13,43,1,149.76,779.8,1117,320,0.546096324921,0,0,0,0,24,39,1,-608.24,-3196.2,190,993,0.186676502228,0,0,0,0,23,43,1,71.84,377.4,718,458,0.702294826508,0,0,0,0,25,40,1,482.8,2537.2,428,684,0.419030189514,0,0,0,5,7,38,1,-20.2,-106.0,227,463,0.222338676453,0,0,0,5,3,40,1,-51.44,-270.2,548,470,0.536128520966,0,0,0
1,0,94423000,105205000,94409000,94423000,94423000,0.0,0.0,0.0,0,0.0,37,2,0,2,19,20,2,50.64,266.0,1685,628,0.64771604538,1,25,0,2,33,31,2,-177.84,-934.6,264,72,0.258133411407,0,5,0,2,21,37,1,423.32,2224.6,839,171,0.820300579071,0,0,0,0,15,21,1,-404.52,-2125.8,701,424,0.685645103455,0,63,0,5,2,38,1,-15.2,-79.8,462,2,0.451615810394,0,0,0,2,27,30,1,152.96,803.8,433,1014,0.424233913422,0,0,0,2,30,21,2,-194.12,-1020.0,3787,785,0.702607631683,3,25,0,2,26,42,1,-548.12,-2880.4,1676,303,0.638608455658,1,0,0,2,29,43,2,-162.48,-853.8,2680,618,0.620336055756,2,0,0,6,6,27,1,-29.44,-157.2,316,537,0.619421958923,0,18,0,6,23,19,2,285.4,1526.6,313,788,0.614030838013,0,47,0,3,39,45,1,-32.48,-169.2,979,1009,0.478976726532,0,0,0,3,32,21,1,247.76,1290.2,227,936,0.111394882202,0,25,0,1,137,40,1,-20.48,-107.6,227,517,0.222390651703,0,0,0,0,28,31,1,519.28,2728.8,969,910,0.948083400726,0,3,0,1,128,28,1,-19.88,-104.6,984,211,0.96207857132,0,13,0,0,10,27,1,491.6,2583.4,373,806,0.365383148193,0,14,0,0,18,46,1,-555.32,-2918.2,891,104,0.871067047119,0,0,0,0,12,42,1,223.72,1175.6,210,433,0.205692768097,0,0,0,6,7,27,2,212.28,1136.4,266,972,0.522407054901,0,6,0,6,22,29,2,-165.24,-882.2,336,322,0.65815114975,0,25,0,6,16,37,1,-474.24,-2533.2,447,604,0.875910758972,0,0,0,6,10,40,1,745.8,3975.4,421,111,0.824088096619,0,0,0,6,21,47,1,-692.68,-3706.6,446,679,0.874096393585,0,0,0,6,9,49,1,243.96,1302.6,184,8,0.360095500946,0,0,0,3,6,42,1,34.84,181.4,1784,437,0.87215423584,0,0,0,3,38,43,1,68.16,354.8,1103,531,0.539354324341,0,0,0,3,9,35,1,63.4,330.2,1484,726,0.725664615631,0,0,0,3,23,47,1,101.96,531.0,410,375,0.200570106506,0,0,0,3,16,44,1,-2.72,-14.0,511,193,0.249847888947,0,0,0,3,13,45,1,149.32,777.6,1116,300,0.545597553253,0,0,0,0,24,39,1,-608.6,-3198.2,193,48,0.188706874847,0,0,0,0,23,41,1,71.36,375.0,718,207,0.702055931091,0,0,0,0,25,40,1,482.52,2535.6,427,21,0.417420864105,0,0,0,5,7,37,1,-20.6,-108.2,227,534,0.222406864166,0,0,0,5,3,40,1,-51.72,-271.8,548,651,0.536301136017,0,0,0
1,0,94424000,105206000,94410000,94424000,94424000,0.0,0.0,0.0,0,0.0,36,2,0,2,19,19,2,50.04,262.8,1685,452,0.6475481987,1,25,0,2,33,29,2,-178.2,-936.6,264,697,0.25873041153,0,3,0,2,21,39,1,423.2,2223.8,837,744,0.81889295578,0,0,0,5,2,40,1,-15.36,-80.8,462,56,0.45166683197,0,0,0,2,27,29,1,153.08,804.6,433,474,0.423717498779,0,1,0,2,30,23,2,-192.88,-1013.6,3788,438,0.703253269196,3,25,0,2,26,40,1,-548.32,-2881.4,1678,169,0.640435695648,1,0,0,2,29,43,2,-162.68,-854.8,2681,162,0.620878219604,2,0,0,6,6,27,1,-29.36,-156.8,316,591,0.61952495575,0,18,0,6,23,21,2,285.8,1528.8,313,305,0.613109111786,0,42,0,3,39,45,1,-32.64,-169.8,980,213,0.479085445404,0,0,0,3,32,23,1,247.68,1289.8,226,208,0.110558986664,0,26,0,1,137,40,1,-20.64,-108.6,227,589,0.222459316254,0,0,0,0,28,30,1,519.08,2727.8,968,120,0.946352005005,0,1,0,1,128,29,1,-19.68,-103.4,984,281,0.962145805359,0,15,0,0,10,27,2,491.48,2582.8,372,143,0.36377286911,0,15,0,0,18,45,1,-555.56,-2919.6,892,1020,0.872920036316,0,0,0,0,12,43,1,223.52,1174.6,209,676,0.204946994781,0,0,0,6,7,28,2,212.36,1136.8,266,602,0.521699428558,0,5,0,6,22,30,2,-165.2,-881.8,336,613,0.658706188202,0,17,0,6,16,34,1,-474.48,-2534.6,448,408,0.8774933815,0,0,0,6,10,38,1,745.56,3974.2,419,858,0.821600914001,0,0,0,6,21,46,1,-692.88,-3707.8,447,864,0.876407146454,0,0,0,6,9,48,1,243.72,1301.6,183,607,0.359282016754,0,0,0,3,6,42,1,34.64,180.4,1784,195,0.87203836441,0,0,0,3,38,41,1,68.08,354.4,1103,54,0.539126873016,0,0,0,3,9,39,1,63.32,329.8,1484,283,0.725452899933,0,0,0,3,23,47,1,101.72,529.8,409,687,0.200230121613,0,0,0,3,16,44,1,-2.88,-15.0,511,211,0.249856948853,0,0,0,3,13,44,1,149.28,777.4,1115,280,0.54509973526,0,0,0,0,24,37,1,-608.8,-3199.2,195,126,0.190737247467,0,0,0,0,23,39,1,71.2,374.2,717,982,0.701817989349,0,0,0,0,25,43,1,482.32,2534.6,425,384,0.415811538696,0,0,0,5,7,37,1,-20.56,-108.0,227,606,0.222475528717,0,0,0,5,3,41,1,-51.88,-272.8,548,832,0.536473751068,0,0,0,1,129,42,1,-20.6,-108.2,585,307,0.572140693665,0,0,0
