gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08
1,129,0,0,9,0,2,250,3322847228,6290943,4294836191,4261404668,0,536845241,4223375787,2460377472
1,137,0,0,9,23,2,250,3322830844,2096639,3221356511,4261404668,0,536845241,4223375787,2254020864
2,19,1,0,8,56,2,0,9786709,1431655765,1431655765,1431846912,2621325312,42,2863289274,2386509824
2,29,1,0,8,37,2,0,9786709,1431655765,1431655765,1431846912,2621332434,2272374698,2863290873,2630598656
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2621341529,1186044970,2863289735,499892224
2,21,1,0,8,50,2,0,9786709,1431655765,1431655765,1431846912,2621332434,2238817322,2863285046,3536568320
2,33,1,0,8,51,2,0,9786709,1431655765,1431655765,1431846912,2621325312,42,2863289274,2383134720
1,129,0,0,9,0,2,250,1393205245,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,604818496
1,137,0,0,9,23,2,250,1393188861,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,680459200
2,33,5,0,8,77,2,0,9786709,1431655765,1431655765,1431846912,2621341696,42,2863313135,1216299008
6,9,0,5,4,12,2,0,135585852,1576825112,1612535808,46006276,,,,
6,9,2,5,4,88,2,0,135585852,1576825112,1612535808,46006276,,,,
2,19,5,0,8,79,2,0,9786709,1431655765,1431655765,1431846912,2621341696,42,2863313135,1216299008
6,6,0,3,4,31,2,0,135587151,342372102,676456448,46006276,,,,
2,29,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2621341696,42,2863313135,1216299008
6,16,0,6,4,15,2,0,135586024,1234202520,2851958784,46006276,,,,
6,7,0,12,4,17,2,0,135587209,3470819529,375670784,46006276,,,,
6,7,2,12,4,100,2,0,135587209,3470819529,375670784,46006276,,,,
6,21,0,11,4,13,2,32,135586856,2694054302,1495308288,46006276,,,,
2,26,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912,2621341696,42,2863313135,1216299008
6,21,2,11,4,89,2,0,135586856,2694054302,1495308288,46006276,,,,
2,12,5,0,8,70,2,0,9786709,1431655765,1431655765,1431846912,2621341696,21,1431653265,2080325632
2,21,5,0,8,78,2,0,9786709,1431655765,1431655765,1431846912,2621341696,42,2863313135,1216299008
1,129,0,0,9,0,2,250,2584846333,4292869631,3757834271,4261404669,4292869631,3758078907,2814098363,2312146752
1,137,0,0,9,23,2,250,2584895485,4292869631,3758096351,4261404669,4292869631,3758078907,2814098363,2616598272
3,23,0,0,10,8,2,250,948965747,60821573,135540119,755954455,791287207,969478346,238165962,134241023
3,32,0,0,10,24,2,250,948965747,60821573,135540119,758939571,120198599,969478346,238165962,134234612
3,38,0,0,10,10,2,0,948965747,60821573,135540119,755154980,740955511,969478346,238165962,134222069
3,6,0,0,10,11,2,0,948965747,60817472,135540119,755322659,808064439,969478346,238165962,134231283
3,39,0,0,10,25,2,0,948965747,60821573,135540119,755310895,304747863,969478346,238165962,134250490
3,6,2,0,10,65,2,67,948965747,60817472,135540119,755322659,808064439,969478346,238165962,134231283
3,13,0,0,10,6,2,0,948965747,60817472,135540119,758771897,455742727,969478346,238165962,134247668
3,16,0,0,10,7,2,0,948965747,60817472,135540119,759058614,808064439,969478346,238165962,134235122
3,16,2,0,10,66,2,67,948965747,60817472,135540119,759058614,808064439,969478346,238165962,134235122
3,13,2,0,10,67,2,67,948965747,60817472,135540119,758771897,455742727,969478346,238165962,134247668
3,9,0,0,10,9,2,0,948965747,60817472,135540119,755245091,657069399,969478346,238165962,134250490
3,9,2,0,10,64,2,0,948965747,60817472,135540119,755245091,657069399,969478346,238165962,134250490
2,33,1,0,8,51,2,0,9786709,1431655765,1431655765,1431846912,2621358080,42,2863287446,3066101760
2,19,1,0,8,56,2,0,9786709,1431655765,1431655765,1431846912,2621358080,42,2863287446,3070181376
2,29,1,0,8,37,2,0,9786709,1431655765,1431655765,1431846912,2621363468,4096750058,2863296927,2285961216
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2621363637,1408821290,2863293798,3703635968
2,12,1,0,8,40,2,0,9786709,1431655765,1431655765,1431846912,2621365914,1426189738,2863290939,461324288
2,21,1,0,8,50,2,0,9786709,1431655765,1431655765,1431846912,2621363461,1070835562,2863285961,406913024
1,129,0,0,9,0,2,250,3328463239,3958246143,1073741824,1024,0,0,0,722372736
1,137,0,0,9,23,2,250,3328463239,3958246143,1073741824,512,0,0,0,602722816
2,29,5,0,8,73,2,0,34032891,4041902532,2774783516,550879232,2220376064,42,2863304309,1786724352
6,9,0,5,4,12,2,0,278201396,1537479075,3847940096,46006276,,,,
2,33,5,0,8,77,2,0,34027454,725944876,4152224309,3608412160,3194568704,42,2863311620,2277457920
6,9,2,5,4,88,2,0,278201396,1537479075,3847940096,46006276,,,,
2,26,5,0,8,76,2,0,34043832,1294191131,1937026214,2698723328,3199025152,42,2863316406,1623146496
6,6,0,3,4,31,2,0,278201386,889718389,3712688128,46006276,,,,
6,10,0,0,4,14,2,0,278200482,690246634,3837767680,46006276,,,,
6,16,0,6,4,15,2,32,278201592,1945109585,3160928256,46006276,,,,
6,22,0,4,4,16,2,32,278200453,1725699363,3888541696,46006276,,,,
6,7,0,12,4,17,2,32,278201426,1961364168,1800556544,46006276,,,,
2,19,5,0,8,79,2,0,33950987,3490941412,540119006,1725005824,2229747712,42,2863312887,1501511680
6,7,2,12,4,100,2,0,278201426,1961364168,1800556544,46006276,,,,
2,21,5,0,8,78,2,0,34038368,386681295,351109408,3592634368,3163504640,42,2863304072,3598663680
6,21,0,11,4,13,2,32,278201545,3604764181,862380032,46006276,,,,
2,12,5,0,8,70,2,0,34043838,1702578724,3773004493,3903029248,3207282688,21,1431652972,377438208
1,129,0,0,9,0,2,250,1400005891,3252768832,134054112,535954560,0,0,0,872635904
1,137,0,0,9,23,2,250,1399940355,3252764736,167608512,535954560,0,0,0,821819200
2,33,1,0,8,51,2,0,17237518,3313126362,3289795,2852438016,2479144960,42,2863298347,51036160
2,19,1,0,8,56,2,0,17171942,3480825417,301231,2852438016,3081355264,42,2863299500,431964160
2,29,1,0,8,37,2,0,17253912,3810207125,3084005,2852438016,2730213698,3286275562,2863287720,3674914816
2,26,1,0,8,38,2,0,17253912,3719686053,3310306,2852438016,2506019652,3286275562,2863285418,994754560
2,12,1,0,8,40,2,0,17253912,1688641081,1735199,2852438016,2495529544,1138791914,2863289495,2323595264
2,21,1,0,8,50,2,0,17253912,3785081110,751344,2852438016,2871116103,3286275562,2863291324,1347076096
1,129,0,0,9,0,2,250,2588450560,0,4261413119,3221258224,4193280,536608775,4286579711,2606745088
1,137,0,0,9,23,2,250,2600206336,0,0,0,0,0,0,478639936
0,23,0,0,10,4,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,18,0,0,10,19,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,25,0,0,10,3,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,24,0,0,10,5,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,10,0,0,10,20,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,12,0,0,10,18,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,28,0,0,10,22,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
0,32,0,0,10,36,2,0,583095850,2276461776,531675962,2380780573,2531634163,829280136,612195006,3075506343
2,19,5,0,8,79,2,0,67506944,50341655,2551417525,2147647488,2629844992,42,2863303768,3057598464
6,9,0,5,4,12,2,0,469873083,2590786666,2816137216,46006276,,,,
6,9,2,5,4,88,2,0,469873083,2590786666,2816137216,46006276,,,,
6,6,0,3,4,31,2,0,503395581,3376714435,3097210880,46006276,,,,
2,29,5,0,8,73,2,0,67591424,100658712,1677643758,2952773632,2189443072,42,2863307173,4236197888
6,16,0,6,4,15,2,0,469807351,1456247541,1245718528,46006276,,,,
6,22,0,4,4,16,2,0,469841321,2710063131,2699046912,46006276,,,,
6,7,0,12,4,17,2,0,469807156,2956744315,410353664,46006276,,,,
6,7,2,12,4,100,2,0,469807156,2956744315,410353664,46006276,,,,
2,26,5,0,8,76,2,0,67590911,4194290968,1610674999,1342210048,3208658944,42,2863300846,2218737664
6,21,0,11,4,13,2,0,503461261,3945294686,3708483584,46006276,,,,
2,33,5,0,8,77,2,0,67576319,3506441496,939526980,402636800,2944417792,42,2863315223,2415869952
6,21,2,11,4,89,2,0,503461261,3945294686,3708483584,46006276,,,,
2,12,5,0,8,70,2,0,67587327,3808434200,1677718549,3489644544,2717925376,21,1431659132,1577009152
2,21,5,0,8,78,2,0,67589631,4244630040,1677346816,2684338176,2520793088,42,2863311613,733954048
5,3,0,0,10,1,2,0,583051905,2276459583,1020614069,3187938329,3203929123,1056440340,0,0
5,7,0,0,10,2,2,0,583051905,2276459583,1020614069,3187938329,3203929123,1056440340,0,0
5,2,0,0,10,48,2,0,583051905,2276459583,1020614069,3187938329,3203929123,1056440340,0,0
1,129,0,0,9,0,2,250,3322716156,6290943,4294836191,4261404668,0,536845241,4223375787,2446860224
1,137,0,0,9,23,2,250,3322699772,2096639,3221356511,4261404668,0,536845241,4223375787,2233982784
2,33,1,0,8,51,2,0,50806768,2949082624,872454090,1493188608,2660941824,42,2863299722,3008086016
2,19,1,0,8,56,2,0,50741233,2760352830,2365865413,1618870272,2530918400,42,2863285149,2038382592
2,29,1,0,8,37,2,0,50823153,1334329214,1350853317,389922816,2413493604,1912718442,2520018110,3712729088
2,26,1,0,8,38,2,0,50823152,998756032,2487239626,2822799360,3143297636,1912718442,2863285861,109821952
2,12,1,0,8,40,2,0,50823152,3204938304,1187024138,1770012672,2740649508,1912718442,2863294975,3971956736
2,21,1,0,8,50,2,0,50823153,1560846849,969202756,2181136384,2245721444,1912718442,2863290556,2483798016
1,129,0,0,9,0,2,250,1393074173,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,661828096
1,137,0,0,9,23,2,250,1393057789,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,737183104
2,33,5,0,8,77,2,0,117440511,4278190081,303584905,3796025344,2717941760,42,2863300935,2487173120
6,9,0,5,4,12,2,0,613827956,5386,1764659200,46006276,,,,
6,9,2,5,4,88,2,0,613827956,5386,1764659200,46006276,,,,
2,19,5,0,8,79,2,0,117440511,4278190081,303584905,3796025344,2717941760,42,2863300935,2487173120
2,29,5,0,8,73,2,0,117440511,4278190081,303584905,3796025344,2717941760,42,2863300935,2487173120
6,7,0,12,4,17,2,0,607898946,266,1760495616,46006276,,,,
6,7,2,12,4,100,2,0,607898946,266,1760495616,46006276,,,,
2,26,5,0,8,76,2,0,117440511,4278190081,303584905,3796025344,2717941760,42,2863300935,2487173120
6,21,2,11,4,89,2,0,545433921,4874,1789585408,46006276,,,,
2,21,5,0,8,78,2,0,117440511,4278190081,303584905,3796025344,2717941760,42,2863300935,2487173120
2,12,5,0,8,70,2,0,117440511,4278190081,303584905,3796025344,2717941760,21,1431665209,2814328832
0,23,4,0,10,82,2,67,2338197996,4154738,2492705007,3174401,4288544512,38215689,1446792073,0
0,18,4,0,10,84,2,67,2336887276,4941170,2507666021,2153224193,4288544512,38215689,1446792073,0
0,12,4,0,10,94,2,67,2335310316,7695730,2506236495,2147006464,1912614610,3732276506,3639588352,1621538829
0,25,4,0,10,95,2,67,2338718188,8874226,2491014368,4293838848,2617257584,3463841046,3404707328,1625065485
0,24,4,0,10,96,2,67,2338456044,1795442,2512150257,2154770432,1912614610,3732276506,3639588352,1621538829
0,10,4,0,10,83,2,67,2334786028,9365746,2507088998,4291549184,2617257584,3463841046,3404707328,1625065485
5,3,4,0,10,85,2,67,2332963308,10646530,2315210545,4294723584,796300646,0,0,0
5,7,4,0,10,86,2,67,2334011884,10646530,2315255503,4294957056,796300646,0,0,0
5,2,4,0,10,99,2,67,2332701164,10646530,2315254611,2147457024,796300646,0,0,0
1,129,0,0,9,0,2,250,2584911869,4292869631,3757834271,4261404669,4292869631,3758078907,2814098363,3151515968
1,137,0,0,9,23,2,250,2584764413,4292869631,3758096351,4261404669,4292869631,3758078907,2814098363,2559074624
3,23,0,0,10,8,2,250,948969841,62439187,150955401,801686412,108265609,519306997,61030469,898105183
3,32,0,0,10,24,2,250,948969841,62424855,32936175,888041144,643825776,597503822,66953378,930478701
3,6,0,0,10,11,2,0,948969841,62407185,771466330,918560049,439356157,287846027,74301349,977009498
3,39,0,0,10,25,2,0,948969841,62405915,821721405,136473406,326633257,578305997,75792307,1001585302
3,6,2,0,10,65,2,67,948969841,62407185,771466330,918560049,439356157,287846027,74301349,977009498
3,13,0,0,10,6,2,0,948969841,62396446,48265299,187589845,935070647,755083042,34218055,658039606
3,16,0,0,10,7,2,0,948969841,62406174,1073417971,371268231,283644611,642525066,76562397,971438655
3,16,2,0,10,66,2,67,948969841,62406174,1073417971,371268231,283644611,642525066,76562397,971438655
3,13,2,0,10,67,2,67,948969841,62396446,48265299,187589845,935070647,755083042,34218055,658039606
3,9,0,0,10,9,2,0,948969841,62407185,217837411,894725845,1044651677,80126725,74031014,964950858
3,9,2,0,10,64,2,67,948969841,62407185,217837411,894725845,1044651677,80126725,74031014,964950858
2,33,1,0,8,51,2,0,88530624,51412095,134917166,539656192,2863300608,42,2863293696,3011575808
2,19,1,0,8,56,2,0,88530624,51412159,671788078,539656192,2863300608,42,2863300123,2466201600
2,29,1,0,8,37,2,0,88530624,51412383,1879747630,539656192,2863302890,1548456264,3865268929,520159232
2,26,1,0,8,38,2,0,88530624,51411966,3893013550,539656192,2863305706,1548456298,2863299913,3871408128
2,21,1,0,8,50,2,0,88530624,51380288,403352622,539656192,2863302890,1548456298,2863294658,264306688
1,129,0,0,9,0,2,250,3338403840,0,0,0,0,0,0,140252864
1,137,0,0,9,23,2,250,3328823369,2184056440,466492517,3536163368,1998784790,1352828086,584056864,265820928
2,19,5,0,8,79,2,0,9786709,1431655765,1431655765,1431846912,2621472768,42,2863306522,3774824448
6,9,0,5,4,12,2,0,714702848,270336,2099200,46006276,,,,
2,29,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2621472768,42,2863306522,3774824448
6,9,2,5,4,88,2,0,714702848,270336,2099200,46006276,,,,
2,26,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912,2621472768,42,2863306522,3774824448
2,33,5,0,8,77,2,0,9786709,1431655765,1431655765,1431846912,2621472768,42,2863306522,3774824448
2,21,5,0,8,78,2,0,9786709,1431655765,1431655765,1431846912,2621472768,42,2863306522,3774824448
6,10,0,0,4,14,2,0,714768384,204800,1388544,46006276,,,,
6,7,0,12,4,17,2,0,714768384,139264,1052672,46006276,,,,
6,7,2,12,4,100,2,0,714768384,139264,1052672,46006276,,,,
6,21,0,11,4,13,2,0,714768384,139264,2099200,46006276,,,,
1,129,0,0,9,0,2,250,1409024000,0,0,0,0,0,0,25179840
1,137,0,0,9,23,2,250,1409024000,0,0,0,0,0,0,25179840
2,33,1,0,8,51,2,0,9786709,1431655765,1431655765,1431846912,2621489152,42,2863295331,508215296
2,19,1,0,8,56,2,0,9786709,1431655765,1431655765,1431846912,2621489152,42,2863295331,511655936
2,29,1,0,8,37,2,0,9786709,1431655765,1431655765,1431846912,2621502682,3922154624,4048576630,1502265344
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2621496090,3922154666,2863286709,4174036992
2,21,1,0,8,50,2,0,9786709,1431655765,1431655765,1431846912,2621502682,3922154666,2863294232,705347584
1,129,0,0,9,0,2,250,2586054719,536726334,871183110,537176639,4068996907,4263444480,11904,889028864
1,137,0,0,9,23,2,250,2600206336,0,0,0,0,0,0,478639936
0,18,0,0,10,19,2,0,583095850,2276470104,371465417,2390667053,3209740343,675492832,353563580,189726084
0,25,0,0,10,3,2,0,583095850,2276470104,371465951,331263844,1062289471,675493247,353442082,2337267541
0,10,0,0,10,20,2,0,583095850,2276470104,371465951,331263844,1062289471,675493247,353442082,2337267541
0,12,0,0,10,18,2,0,583095850,2276470104,371465370,2390667134,3209740343,675492832,353563466,2337209773
0,28,0,0,10,22,2,0,583095850,2276470104,371465417,2390667053,3209740343,675492832,353563580,189726084
6,9,0,5,4,12,2,0,897849026,2356191308,430948352,46006276,,,,
6,9,2,5,4,88,2,0,897849026,2356191308,430948352,46006276,,,,
2,19,5,0,8,79,2,0,9786709,1431655765,1431655765,1431846912,2621505536,42,2863314542,2847883264
2,29,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2621505536,42,2863314542,2847883264
2,26,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912,2621505536,42,2863314542,2847883264
6,7,0,12,4,17,2,0,897848544,2863702056,427763712,46006276,,,,
2,33,5,0,8,77,2,0,9786709,1431655765,1431655765,1431846912,2621505536,42,2863314542,2847883264
6,7,2,12,4,100,2,0,897848544,2863702056,427763712,46006276,,,,
2,21,5,0,8,78,2,0,9786709,1431655765,1431655765,1431846912,2621505536,42,2863314542,2847883264
5,3,0,0,10,1,2,0,583051905,2276468151,824069363,359212478,3217343514,2998580808,144409145,2954970156
5,7,0,0,10,2,2,0,583051905,2276468151,824069363,359212478,3217343514,2998580808,144409145,2954970156
1,128,0,0,9,21,2,94,3322470399,4255120895,3757965279,4294811647,4276091904,1610591163,3148060603,2724496704
1,129,0,0,9,0,2,250,3322781692,6290943,4294836191,4261404668,0,536845241,4223375787,2695806848
1,137,0,0,9,23,2,250,3322765308,2096639,3221356511,4261404668,0,536845241,4223375787,3025239808
2,33,1,0,8,51,2,0,271518709,4067483870,4168805169,3556769792,2512388096,42,2863291442,2286665728
2,19,1,0,8,56,2,0,9786709,1431655765,1431655765,1431846912,2621521920,42,2863286807,1463762944
2,29,1,0,8,37,2,0,282538824,161484083,4021845910,402489344,2659195124,3145728015,33710599,1863041024
2,26,1,0,8,38,2,0,270499635,1414385374,3780847904,2147598336,2819631604,3145728042,2863299851,1212923904
2,21,1,0,8,50,2,0,271087167,2209682057,2149176508,4227104768,2401245428,3145728042,2863289730,2961948672
1,128,0,0,9,21,2,94,1393483773,4292869631,4294049759,4261404671,4290771967,536853433,2075891111,2711331008
1,129,0,0,9,0,2,250,1393139709,4292869631,3757965279,4261404668,2097151,4294949819,3149636515,403789760
1,137,0,0,9,23,2,250,1393123325,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,444999104
2,33,5,0,8,77,2,0,17237518,3313126362,3289795,2852438016,2479144960,42,2863313933,2126462976
6,9,0,5,4,12,2,0,1066306090,3795107791,233973760,46006276,,,,
6,9,2,5,4,88,2,0,1066306090,3795107791,233973760,46006276,,,,
2,19,5,0,8,79,2,0,17171942,3480825417,301231,2852438016,3081355264,42,2863315082,1681866752
6,7,2,12,4,100,2,0,1066496388,3816079300,32559104,46006276,,,,
6,10,0,0,4,14,2,0,1066496388,3816079301,32524288,46006276,,,,
2,29,5,0,8,73,2,0,17253912,3810207125,3084005,2852438016,2730213376,42,2863309175,3338616832
2,26,5,0,8,76,2,0,17253912,3719686053,3310306,2852438016,2506014720,42,2863305146,922697728
2,21,5,0,8,78,2,0,17253912,3785081110,751344,2852438016,2871115776,42,2863309202,2352955392
1,129,0,0,9,0,2,250,2584780797,4292869631,3757834271,4261404669,4292869631,3758078907,2814098363,3097898752
1,137,0,0,9,23,2,250,2584829949,4292869631,3758096351,4261404669,4292869631,3758078907,2814098363,2852045056
3,23,0,0,10,8,2,250,948973950,64056662,676131818,352714900,28310793,703987586,970939044,232092216
3,32,0,0,10,24,2,250,948973950,64056662,676347323,923041651,975175065,900726703,924893369,590173105
3,6,0,0,10,11,2,250,948973950,64056662,676146925,969736390,42467119,403963718,832634226,731456432
3,39,0,0,10,25,2,250,948973950,64056662,676233964,345407498,40894271,436600916,29443650,725251113
3,6,2,0,10,65,2,67,948973950,64056662,676146925,969736390,42467119,403963718,832634226,731456432
3,13,0,0,10,6,2,250,948973950,64056662,676675005,537231512,161480543,410517311,457119332,545459654
3,16,0,0,10,7,2,250,948973950,64056662,676230121,535003196,65535999,437256047,786493654,731468977
3,16,2,0,10,66,2,67,948973950,64056662,676230121,535003196,65535999,437256047,786493654,731468977
3,13,2,0,10,67,2,67,948973950,64056662,676675005,537231512,161480543,410517311,457119332,545459654
3,9,0,0,10,9,2,250,948973950,64056662,676175337,138542923,994574303,397934367,302040486,735471408
3,9,2,0,10,64,2,67,948973950,64056662,676175337,138542923,994574303,397934367,302040486,735471408
2,33,1,0,8,51,2,0,34027454,725944876,4152224309,3608412160,3194568704,42,2863294498,4194369536
2,19,1,0,8,56,2,0,33950987,3490941412,540119006,1725005824,2229747712,42,2863295697,620707840
2,29,1,0,8,37,2,0,34032891,4041902532,2774783516,550879232,2220384421,2727313258,2863298385,2055274496
2,26,1,0,8,38,2,0,34043832,1294191131,1937026214,2698723328,3199033479,3303344298,2863295551,2621505536
2,21,1,0,8,50,2,0,34038368,386681295,351109408,3592634368,3163512973,3350313130,2863299593,1161887744
1,128,0,0,9,21,2,94,3338405120,2670469,702545952,4194304,0,0,0,69589952
1,137,0,0,9,23,2,250,3338403840,0,0,0,0,0,0,140252864
2,29,5,0,8,73,2,0,50823153,1334329214,1350853317,389922816,2413477888,42,2863305042,1581203456
6,9,0,5,4,12,2,0,1166835624,1935721240,637716480,46006276,,,,
6,9,2,5,4,88,2,0,1166835624,1935721240,637716480,46006276,,,,
2,33,5,0,8,77,2,0,50806768,2949082624,872454090,1493188608,2660941824,42,2863316908,3472834560
2,19,5,0,8,79,2,0,50741233,2760352830,2365865413,1618870272,2530918400,42,2863300795,83836928
2,26,5,0,8,76,2,0,50823152,998756032,2487239626,2822799360,3143286784,42,2863312748,1199521792
2,21,5,0,8,78,2,0,50823153,1560846849,969202756,2181136384,2245705728,42,2863308310,1275019264
6,10,0,0,4,14,2,0,1200714116,3816079301,32524288,46006276,,,,
6,22,0,4,4,16,2,0,1200714116,3816079300,32559104,46006276,,,,
1,128,0,0,9,21,2,94,1409025280,1427774044,3357350236,3708296025,1557977177,3645380766,1209126993,4237060416
1,129,0,0,9,0,2,250,1409024000,0,0,0,0,0,0,25179840
1,137,0,0,9,23,2,250,1409024000,0,0,0,0,0,0,25179840
2,33,1,0,8,51,2,0,67576319,3506441496,939526980,402636800,2944417792,42,2863299121,4064985088
2,19,1,0,8,56,2,0,67506944,50341655,2551417525,2147647488,2629844992,42,2863288190,3418308608
2,26,1,0,8,38,2,0,67590911,4194290968,1610674999,1342210048,3208659096,1409925930,2863296204,554352640
2,21,1,0,8,50,2,0,67589631,4244630040,1677346816,2684338176,2520793416,998634858,2863288561,3477782528
1,128,0,0,9,21,2,94,2584789027,4288675327,4291035125,1006149629,4292869631,3757939642,398196735,3859546624
1,129,0,0,9,0,2,250,2584215551,4294705152,0,0,131072,0,0,3130139072
1,137,0,0,9,23,2,250,2585547775,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,3235252736
0,18,0,0,10,19,2,0,583095850,2276477276,358875272,46769631,427102060,122255709,2664168340,709240609
0,25,0,0,10,3,2,0,583095850,2276477276,358875181,2194253302,2574585669,2269739380,516670229,2256938770
0,10,0,0,10,20,2,0,583095850,2276477276,358875181,2194253302,2574585669,2269739380,516669776,201729845
0,32,0,0,10,36,2,0,583095850,2276477276,358875181,2194253302,2574585669,2269739380,516669613,2269521714
6,9,0,5,4,12,2,0,1331845793,297058266,2521163776,46006276,,,,
6,9,2,5,4,88,2,0,1331845793,297058266,2521163776,46006276,,,,
2,29,5,0,8,73,2,0,88530624,51412383,1879747630,558530560,2863300608,42,2863312353,197083136
2,26,5,0,8,76,2,0,88530624,51411966,3893013550,558530560,2863300608,42,2863311915,2755608576
6,22,0,4,4,16,2,0,1331749371,305446876,2487554048,46006276,,,,
6,10,0,0,4,14,2,0,1331749371,305446876,2487554048,46006276,,,,
6,22,2,4,4,90,2,0,1331749371,305446876,2487554048,46006276,,,,
2,33,5,0,8,77,2,0,88530624,51412095,134917166,558530560,2863300608,42,2863303943,1753169920
6,21,0,11,4,13,2,0,1331749371,305446876,2487554048,46006276,,,,
2,19,5,0,8,79,2,0,88530624,51412159,671788078,558530560,2863300608,42,2863306268,1228881920
2,21,5,0,8,78,2,0,88530624,51380288,403352622,558530560,2863300608,42,2863315632,2344566784
5,3,0,0,10,1,2,0,583051905,2276475315,359154135,536870954,2147483689,2147483689,2147483770,2588274400
5,7,0,0,10,2,2,0,583051905,2276475315,359154135,536870954,2147483689,2147483689,2147499430,2588274400
1,128,0,0,9,21,2,94,3322535935,4250926591,3757965279,4294828031,4280286208,2684332987,3148060603,2633653312
1,129,0,0,9,0,2,250,3322847228,6290943,4294836191,4261404668,0,536845241,4223375787,2460377472
1,137,0,0,9,23,2,250,3322830844,2096639,3221356511,4261404668,0,536845241,4223375787,2254020864
2,33,1,0,8,51,2,0,117440511,4278190081,303584905,3796025344,2719383552,42,2863288125,474726400
2,19,1,0,8,56,2,0,117440511,4278190081,303584905,3796025344,2719383552,42,2863288125,478101504
2,26,1,0,8,38,2,0,117440511,4278190081,303584905,3796025344,2719385400,1348401514,2863287548,1783349248
1,128,0,0,9,21,2,94,1393352701,4292869631,4294311903,4261404671,4286578687,1610595257,2075891111,2795888704
1,129,0,0,9,0,2,250,1393205245,4292869631,3757965279,4261404668,2097151,4294949819,3149636515,706316736
1,137,0,0,9,23,2,250,1393188861,4292869631,3757965279,4261404668,2097151,3221470139,3149636515,680459200
2,33,5,0,8,77,2,0,163093328,3875533567,4027711712,776044544,2314747904,42,2863306242,2311012352
2,19,5,0,8,79,2,0,158897988,3305108223,4027711696,776044544,2952282112,42,2863315923,499073024
6,9,0,5,4,12,2,0,1435793858,2850085888,646184960,46006276,,,,
6,9,2,5,4,88,2,0,1435793858,2850085888,646184960,46006276,,,,
6,22,0,4,4,16,2,0,1435793828,2345720840,648046592,46006276,,,,
6,22,2,4,4,90,2,0,1435793828,2345720840,648046592,46006276,,,,
2,26,5,0,8,76,2,0,164142163,3976196863,4027711712,776028160,3220717568,42,2863306807,1979662336
6,21,0,11,4,13,2,0,1435793828,2345720840,648046592,46006276,,,,
0,18,4,0,10,84,2,67,2336793068,288015435,2024079507,260047495,1392756735,2484197935,3487045452,162147137
0,25,4,0,10,95,2,67,2338628076,288015495,1889862057,2617245763,3278626815,3708688996,2962240399,318552282
0,10,4,0,10,83,2,67,2334695916,288015502,4037345377,2642411790,1652858879,3234615164,443034616,2252769264
5,3,4,0,10,85,2,67,2332860908,288014498,1621230038,2923434759,1909975038,2214484882,820589428,2964521067
5,7,4,0,10,86,2,67,2333909484,288014498,1688371199,3951034368,0,30605,3556245681,2658391344
1,128,0,0,9,21,2,94,2600207616,2421393429,425220936,337320280,1557743642,1507564508,2571108352,124227136
1,129,0,0,9,0,2,250,2584846333,4292869631,3757834271,4261404669,4292869631,3758078907,2814098363,2312146752
1,137,0,0,9,23,2,250,2584895485,4292869631,3758096351,4261404669,4292869631,3758078907,2814098363,2616598272
3,23,0,0,10,8,2,250,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,32,0,0,10,24,2,250,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,6,0,0,10,11,2,250,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,39,0,0,10,25,2,32,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,6,2,0,10,65,2,67,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,13,0,0,10,6,2,32,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
3,16,0,0,10,7,2,32,948978037,65542092,183194780,3588269,128507035,809345489,58382075,862005
